
TimeGMT,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC<br />
9:20 AM,5.0,4.0,93,1006,7.0,SSE,22.2,-,N/A,Rain,Rain,150,2010-01-16 09:20:00<br />
9:50 AM,5.0,4.0,93,1006,10.0,SSE,25.9,-,N/A,Rain,Rain,160,2010-01-16 09:50:00<br />
10:20 AM,5.0,4.0,93,1006,9.0,SSE,27.8,-,N/A,Rain,Light Rain,160,2010-01-16 10:20:00<br />
10:50 AM,6.0,4.0,87,1005,10.0,SSE,24.1,-,N/A,,Mostly Cloudy,160,2010-01-16 10:50:00<br />
11:20 AM,6.0,4.0,87,1004,10.0,SSE,16.7,-,N/A,,Mostly Cloudy,160,2010-01-16 11:20:00<br />
11:50 AM,6,5,89,1004,10,SSE,16.7,,,,Overcast,160,2010-01-16 11:50:00<br />
11:50 AM,6.0,5.0,93,1004,10.0,South,16.7,-,N/A,Rain,Light Rain Showers,170,2010-01-16 11:50:00<br />
12:20 PM,6.0,5.0,93,1004,6.0,South,14.8,-,N/A,Rain,Light Rain,180,2010-01-16 12:20:00<br />
12:50 PM,6.0,5.0,93,1003,8.0,South,18.5,-,N/A,,Mostly Cloudy,170,2010-01-16 12:50:00<br />
1:20 PM,6.0,5.0,93,1003,5.0,South,16.7,-,N/A,Rain,Rain,180,2010-01-16 13:20:00<br />
1:50 PM,7.0,6.0,93,1002,10.0,South,16.7,-,N/A,,Mostly Cloudy,170,2010-01-16 13:50:00<br />
2:20 PM,7.0,6.0,93,1002,10.0,South,14.8,-,N/A,,Mostly Cloudy,190,2010-01-16 14:20:00<br />
2:50 PM,7,6,92,1002,17,South,16.7,,,Rain,Rain,170,2010-01-16 14:50:00<br />
2:50 PM,7.0,6.0,93,1002,10.0,South,16.7,-,N/A,,Mostly Cloudy,170,2010-01-16 14:50:00<br />
3:20 PM,7.0,6.0,93,1002,10.0,South,14.8,-,N/A,,Mostly Cloudy,180,2010-01-16 15:20:00<br />
3:50 PM,7.0,6.0,93,1002,10.0,South,13.0,-,N/A,,Mostly Cloudy,190,2010-01-16 15:50:00<br />
4:20 PM,7.0,6.0,93,1002,5.0,South,16.7,-,N/A,,Light Drizzle,180,2010-01-16 16:20:00<br />
4:50 PM,7.0,6.0,93,1002,-9999.0,South,16.7,-,N/A,,Light Drizzle,180,2010-01-16 16:50:00<br />
5:20 PM,7.0,6.0,93,1002,6.0,South,13.0,-,N/A,,Overcast,180,2010-01-16 17:20:00<br />
5:50 PM,8,7,94,1002,9,South,11.1,,,,Mist,180,2010-01-16 17:50:00<br />
5:50 PM,7.0,6.0,93,1002,6.0,South,11.1,-,N/A,,Overcast,180,2010-01-16 17:50:00<br />
6:20 PM,7.0,6.0,93,1002,-9999.0,Variable,5.6,-,N/A,,Overcast,0,2010-01-16 18:20:00<br />
6:50 PM,7.0,7.0,100,1002,2.8,South,11.1,-,N/A,,Overcast,180,2010-01-16 18:50:00<br />
7:20 PM,8.0,7.0,93,1002,4.0,South,9.3,-,N/A,,Overcast,170,2010-01-16 19:20:00<br />
7:50 PM,8.0,7.0,93,1002,3.5,South,11.1,-,N/A,,Mostly Cloudy,180,2010-01-16 19:50:00<br />
8:20 PM,8.0,7.0,93,1002,1.8,South,7.4,-,N/A,,Overcast,170,2010-01-16 20:20:00<br />
8:50 PM,8,8,99,1002,2.0,South,11.1,,,,Mist,180,2010-01-16 20:50:00<br />
8:50 PM,8.0,7.0,93,1002,0.9,South,11.1,-,N/A,Fog,Fog,180,2010-01-16 20:50:00<br />
9:20 PM,8.0,7.0,93,1002,0.3,South,11.1,-,N/A,Fog,Fog,190,2010-01-16 21:20:00<br />
9:50 PM,8.0,7.0,93,1003,0.7,South,9.3,-,N/A,Fog,Fog,190,2010-01-16 21:50:00<br />
10:20 PM,8.0,7.0,93,1003,1.1,SSW,11.1,-,N/A,Rain,Rain,200,2010-01-16 22:20:00<br />
10:50 PM,8.0,7.0,93,1003,2.0,WSW,13.0,-,N/A,Rain,Rain,250,2010-01-16 22:50:00<br />
11:20 PM,7.0,7.0,100,1004,-9999.0,West,13.0,-,N/A,Rain,Rain,270,2010-01-16 23:20:00<br />
11:50 PM,7,7,99,1005,12,WNW,18.5,,,Rain,Light Rain,290,2010-01-16 23:50:00<br />
11:50 PM,7.0,6.0,93,1005,8.0,WNW,16.7,-,N/A,Rain,Light Rain,290,2010-01-16 23:50:00<br />
